id,fkPreparazione,fkAlimento,quantita,fkTipoQuantita,note,dataInserimento,utenteInserimento,dataCancellazione,utenteCancellazione
1532,279,789.0,0.1,1,ALLERGENE,2023-02-09 12:34:20.837000,m.cannarozzo,,
1533,279,626.0,1.0,1,,2024-01-29 09:41:15.930000,f.gallo,,
1534,285,834.0,120.0,1,ALLERGENE,2023-05-08 12:17:42.307000,m.cannarozzo,,
1535,285,804.0,15.0,1,,2024-01-29 09:45:30.350000,f.gallo,,
1536,285,451.0,5.0,1,,2024-01-29 09:44:58.707000,f.gallo,,
1537,285,626.0,0.1,1,,2021-06-09 09:08:22.817000,m.cannarozzo,,
1538,297,511.0,100.0,1,,2021-06-09 09:11:07.307000,m.cannarozzo,,
1539,297,835.0,100.0,1,,2021-06-09 09:11:17.213000,m.cannarozzo,,
1540,297,451.0,10.0,1,,2021-06-09 09:11:53.283000,m.cannarozzo,,
1541,297,133.0,2.0,1,,2021-06-09 09:12:10.507000,m.cannarozzo,2022-10-18 12:23:35.740000,m.cannarozzo
1542,297,3.0,2.0,1,,2021-06-09 09:12:23.577000,m.cannarozzo,,
1543,297,530.0,0.1,1,,2021-06-09 09:12:35.263000,m.cannarozzo,,
1544,297,626.0,0.1,1,,2021-06-09 09:12:44.250000,m.cannarozzo,,
1545,281,831.0,100.0,1,,2021-06-09 09:14:23.187000,m.cannarozzo,,
1546,281,835.0,100.0,1,,2021-06-09 09:14:34.263000,m.cannarozzo,,
1547,281,451.0,10.0,1,,2021-06-09 09:14:54.637000,m.cannarozzo,,
1548,281,133.0,2.0,1,,2021-06-09 09:15:04.870000,m.cannarozzo,2022-10-18 12:24:03.963000,m.cannarozzo
1549,281,3.0,0.1,1,,2021-06-09 09:15:20.003000,m.cannarozzo,,
1550,281,530.0,0.1,1,,2021-06-09 09:15:33.437000,m.cannarozzo,,
1551,281,626.0,0.1,1,,2021-06-09 09:15:41.890000,m.cannarozzo,,
1552,282,511.0,80.0,1,,2021-06-09 09:18:34.027000,m.cannarozzo,,
1554,282,451.0,5.0,1,,2021-06-09 09:19:16.367000,m.cannarozzo,,
1555,282,462.0,2.0,1,,2021-06-09 09:19:33.307000,m.cannarozzo,,
1556,282,133.0,2.0,1,,2021-06-09 09:19:46.800000,m.cannarozzo,,
1557,282,3.0,2.0,1,,2021-06-09 09:20:00.873000,m.cannarozzo,,
1558,282,574.0,0.1,1,,2021-06-09 09:20:13.087000,m.cannarozzo,,
1559,282,8.0,0.1,1,,2021-06-09 09:21:00.310000,m.cannarozzo,,
1560,282,626.0,0.1,1,,2021-06-09 09:21:34.337000,m.cannarozzo,,
1561,300,831.0,80.0,1,,2021-06-09 09:29:37.557000,m.cannarozzo,,
1562,300,518.0,40.0,1,,2021-06-09 09:29:54.170000,m.cannarozzo,,
1563,300,788.0,20.0,1,,2021-06-09 09:30:12.690000,m.cannarozzo,2022-10-29 17:58:43.197000,m.cannarozzo
1564,300,245.0,20.0,1,,2021-06-09 09:30:32.157000,m.cannarozzo,,
1565,300,146.0,15.0,1,,2021-06-09 09:30:43.780000,m.cannarozzo,,
1566,300,188.0,10.0,1,,2021-06-09 09:31:09.227000,m.cannarozzo,,
1567,300,572.0,10.0,1,,2021-06-09 09:31:24.810000,m.cannarozzo,,
1568,300,545.0,10.0,1,,2021-06-09 09:31:40.240000,m.cannarozzo,,
1569,300,451.0,6.0,1,,2021-06-09 09:31:53.233000,m.cannarozzo,,
1570,300,574.0,0.1,1,,2021-06-09 09:32:04.060000,m.cannarozzo,,
1571,300,789.0,0.1,1,,2021-06-09 09:32:21.830000,m.cannarozzo,,
1572,298,511.0,100.0,1,,2021-06-09 09:36:43.683000,m.cannarozzo,,
1573,298,788.0,40.0,1,,2021-06-09 09:36:59.097000,m.cannarozzo,,
1574,298,451.0,6.0,1,,2021-06-09 09:37:09.437000,m.cannarozzo,,
1575,287,608.0,80.0,1,,2021-06-09 09:42:36.890000,m.cannarozzo,,
1576,287,545.0,30.0,1,ALLERGENE,2023-03-27 11:50:30.710000,m.cannarozzo,,
1577,287,105.0,5.0,1,ALLERGENE,2023-03-27 11:50:38.143000,m.cannarozzo,,
1578,287,757.0,5.0,1,ALLERGENE,2023-03-27 11:50:46.093000,m.cannarozzo,,
1579,287,188.0,5.0,1,,2021-06-09 09:44:22.897000,m.cannarozzo,,
1580,287,783.0,0.1,1,,2021-06-09 09:44:41.600000,m.cannarozzo,,
1581,287,626.0,0.1,1,,2021-06-09 09:44:51.210000,m.cannarozzo,,
1582,287,789.0,0.1,1,ALLERGENE,2023-03-27 11:50:57.860000,m.cannarozzo,,
1583,290,701.0,100.0,1,,2021-06-09 09:56:25.367000,m.cannarozzo,,
1584,290,388.0,20.0,1,ALLERGENE,2023-08-07 11:35:50.317000,m.cannarozzo,,
1585,290,322.0,10.0,1,ALLERGENE,2023-08-07 11:36:56.807000,m.cannarozzo,,
1586,284,761.0,120.0,1,,2021-06-09 09:58:16.817000,m.cannarozzo,,
1587,284,626.0,0.1,1,,2021-06-09 09:58:22.900000,m.cannarozzo,,
1588,284,836.0,0.1,1,,2021-06-09 09:58:33.803000,m.cannarozzo,,
1589,286,761.0,100.0,1,,2021-06-09 10:01:46.593000,m.cannarozzo,,
1590,286,788.0,50.0,1,,2021-06-09 10:02:04.800000,m.cannarozzo,,
1591,286,794.0,20.0,1,ALLERGENE,2023-03-27 09:50:29.447000,m.cannarozzo,,
1592,286,518.0,20.0,1,,2021-06-09 10:02:35.267000,m.cannarozzo,,
1593,286,506.0,5.0,1,ALLERGENE,2023-03-27 09:50:48.587000,m.cannarozzo,,
1594,286,529.0,0.1,1,,2021-06-09 10:03:27.433000,m.cannarozzo,,
1595,286,626.0,0.1,1,,2021-06-09 10:03:37.153000,m.cannarozzo,,
1596,289,810.0,100.0,1,,2021-06-09 10:05:50.473000,m.cannarozzo,,
1597,289,518.0,40.0,1,,2021-06-09 10:07:33.187000,m.cannarozzo,,
1598,289,146.0,20.0,1,,2021-06-09 10:07:53.500000,m.cannarozzo,,
1599,289,794.0,20.0,1,ALLERGENE,2023-08-16 10:34:42.570000,m.cannarozzo,,
1600,289,574.0,0.1,1,,2021-06-09 10:08:19.020000,m.cannarozzo,,
1601,289,8.0,0.1,1,,2021-06-09 10:08:30.363000,m.cannarozzo,,
1602,301,810.0,120.0,1,,2021-06-09 10:09:34.263000,m.cannarozzo,,
1603,301,451.0,5.0,1,,2021-06-09 10:09:48.957000,m.cannarozzo,,
1604,301,626.0,0.1,1,,2021-06-09 10:09:56.710000,m.cannarozzo,,
1605,301,529.0,0.1,1,,2021-06-09 10:10:04.637000,m.cannarozzo,,
1606,301,836.0,0.1,1,,2021-06-09 10:10:13.747000,m.cannarozzo,,
1607,288,810.0,120.0,1,,2021-06-09 10:11:07.850000,m.cannarozzo,,
1608,288,188.0,20.0,1,,2021-06-09 10:11:42.327000,m.cannarozzo,,
1609,288,462.0,10.0,1,,2021-06-09 10:11:57.117000,m.cannarozzo,,
1610,288,626.0,0.1,1,,2021-06-09 10:12:05.353000,m.cannarozzo,,
1611,288,529.0,0.1,1,,2021-06-09 10:12:12.043000,m.cannarozzo,,
1612,288,836.0,0.1,1,,2021-06-09 10:12:21.577000,m.cannarozzo,,
1613,288,8.0,0.1,1,,2021-06-09 10:12:29.797000,m.cannarozzo,,
1614,288,757.0,5.0,1,,2021-06-09 10:13:12.667000,m.cannarozzo,,
1615,292,795.0,120.0,1,,2021-06-09 10:19:31.257000,m.cannarozzo,,
1617,292,451.0,5.0,1,,2021-06-09 10:20:05.720000,m.cannarozzo,,
1618,292,626.0,0.1,1,,2021-06-09 10:20:16.110000,m.cannarozzo,,
1619,292,8.0,0.1,1,,2021-06-09 10:20:24.567000,m.cannarozzo,,
1620,292,462.0,5.0,1,,2021-06-09 10:20:37.980000,m.cannarozzo,,
1621,292,467.0,0.1,1,,2021-06-09 10:20:48.683000,m.cannarozzo,,
1622,292,529.0,0.1,1,,2021-06-09 10:20:56.077000,m.cannarozzo,,
1623,308,511.0,80.0,1,,2021-06-23 12:31:06.760000,m.cannarozzo,,
1624,308,804.0,10.0,1,,2021-06-23 12:31:19.940000,m.cannarozzo,,
1625,308,451.0,6.0,1,,2021-06-23 12:31:34.433000,m.cannarozzo,,
1626,308,502.0,8.0,1,,2021-06-23 12:31:56.993000,m.cannarozzo,,
1627,308,626.0,0.1,1,,2021-06-23 12:32:04.230000,m.cannarozzo,,
1628,304,831.0,80.0,1,,2021-06-25 18:09:32.750000,m.cannarozzo,,
1629,304,562.0,20.0,1,,2021-06-25 18:09:50.270000,m.cannarozzo,,
1630,304,412.0,15.0,1,,2021-06-25 18:10:03.450000,m.cannarozzo,,
1631,304,788.0,15.0,1,,2021-06-25 18:10:23.233000,m.cannarozzo,,
1632,304,545.0,10.0,1,,2021-06-25 18:29:15.727000,m.cannarozzo,,
1633,304,572.0,10.0,1,,2021-06-25 18:29:28.397000,m.cannarozzo,,
1634,304,531.0,10.0,1,,2021-06-25 18:29:48.083000,m.cannarozzo,,
1635,304,451.0,8.0,1,,2021-06-25 18:30:04.683000,m.cannarozzo,,
1637,304,574.0,0.1,1,,2021-06-25 18:30:33.683000,m.cannarozzo,,
1638,304,626.0,0.1,1,,2021-06-25 18:30:42.997000,m.cannarozzo,,
1639,299,557.0,80.0,1,,2021-06-26 16:22:35.227000,m.cannarozzo,,
1640,299,518.0,20.0,1,,2021-06-26 16:22:45.943000,m.cannarozzo,,
1642,299,794.0,20.0,1,,2021-06-26 16:23:18.267000,m.cannarozzo,,
1643,299,574.0,0.1,1,,2021-06-26 16:23:30.387000,m.cannarozzo,,
1644,299,626.0,0.1,1,,2021-06-26 16:23:39.280000,m.cannarozzo,,
1645,299,529.0,0.1,1,,2021-06-26 16:23:47.923000,m.cannarozzo,,
1646,299,803.0,0.1,1,,2021-06-26 16:24:00.623000,m.cannarozzo,,
1647,296,761.0,100.0,1,,2021-06-26 16:26:12.257000,m.cannarozzo,,
1648,296,518.0,20.0,1,,2021-06-26 16:26:25.923000,m.cannarozzo,,
1650,296,794.0,20.0,1,ALLERGENE,2023-02-20 09:14:10.027000,m.cannarozzo,,
1651,296,574.0,0.1,1,,2021-06-26 16:26:57.967000,m.cannarozzo,,
1652,296,626.0,0.1,1,,2021-06-26 16:27:07.907000,m.cannarozzo,,
1653,296,529.0,0.1,1,,2021-06-26 16:27:39.153000,m.cannarozzo,,
1654,296,146.0,20.0,1,,2021-06-26 16:28:10.057000,m.cannarozzo,,
1655,295,761.0,100.0,1,,2021-06-26 18:03:17.757000,m.cannarozzo,,
1656,295,518.0,20.0,1,,2021-06-26 18:03:31.317000,m.cannarozzo,,
1658,295,794.0,20.0,1,,2021-06-26 18:03:57.993000,m.cannarozzo,,
1659,295,574.0,0.1,1,,2021-06-26 18:04:07.647000,m.cannarozzo,,
1660,295,626.0,0.1,1,,2021-06-26 18:04:15.730000,m.cannarozzo,,
1661,295,529.0,0.1,1,,2021-06-26 18:04:24.200000,m.cannarozzo,,
1662,293,761.0,100.0,1,,2021-06-26 18:05:53.030000,m.cannarozzo,,
1663,293,518.0,20.0,1,,2021-06-26 18:06:14.120000,m.cannarozzo,,
1665,293,794.0,20.0,1,ALLERGENE,2023-02-20 08:48:07.527000,m.cannarozzo,,
1666,293,574.0,0.1,1,,2021-06-26 18:06:47.367000,m.cannarozzo,,
1667,293,626.0,0.1,1,,2021-06-26 18:06:54.010000,m.cannarozzo,,
1668,293,529.0,0.1,1,,2021-06-26 18:07:01.233000,m.cannarozzo,,
1669,293,531.0,30.0,1,,2021-06-26 18:07:37.287000,m.cannarozzo,,
1670,310,557.0,100.0,1,,2021-06-26 18:08:33.120000,m.cannarozzo,,
1671,310,518.0,20.0,1,,2021-06-26 18:08:47.957000,m.cannarozzo,,
1673,310,794.0,20.0,1,ALLERGENE,2023-02-20 08:37:36.450000,m.cannarozzo,,
1674,310,574.0,0.1,1,,2021-06-26 18:09:20.233000,m.cannarozzo,,
1675,310,626.0,0.1,1,,2021-06-26 18:09:27.863000,m.cannarozzo,,
1676,310,529.0,0.1,1,,2021-06-26 18:09:35.490000,m.cannarozzo,,
1677,295,788.0,30.0,1,,2021-06-26 18:10:25.757000,m.cannarozzo,,
1678,312,763.0,100.0,1,,2021-07-07 17:08:59.323000,m.cannarozzo,,
1679,312,518.0,30.0,1,,2021-07-07 17:36:24.120000,m.cannarozzo,,
1681,312,794.0,20.0,1,ALLERGENE,2023-02-20 08:31:00.823000,m.cannarozzo,,
1682,312,574.0,0.1,1,,2021-07-07 17:37:04.620000,m.cannarozzo,,
1683,312,626.0,0.1,1,,2021-07-07 17:37:14.497000,m.cannarozzo,,
1684,312,529.0,0.1,1,,2021-07-07 17:37:27.380000,m.cannarozzo,,
1685,312,355.0,0.1,1,ALLERGENE,2023-02-20 08:31:18.577000,m.cannarozzo,,
1686,312,254.0,0.1,1,ALLERGENE,2023-02-20 08:31:26.677000,m.cannarozzo,,
1687,312,757.0,0.1,1,ALLERGENE,2023-02-20 08:31:33.487000,m.cannarozzo,,
1689,305,761.0,110.0,1,,2021-07-07 18:00:02.900000,m.cannarozzo,,
1690,305,518.0,30.0,1,,2021-07-07 18:00:18.907000,m.cannarozzo,,
1692,305,794.0,20.0,1,ALLERGENE,2023-02-20 08:17:19.480000,m.cannarozzo,,
1693,305,574.0,0.1,1,,2021-07-07 18:00:59.170000,m.cannarozzo,,
1694,305,626.0,0.1,1,,2021-07-07 18:01:08.530000,m.cannarozzo,,
1695,305,529.0,0.1,1,,2021-07-07 18:01:18.827000,m.cannarozzo,,
1696,305,355.0,0.1,1,ALLERGENE,2023-02-20 08:17:30.987000,m.cannarozzo,,
1697,305,254.0,0.1,1,ALLERGENE,2023-02-20 08:17:40.217000,m.cannarozzo,,
1698,305,757.0,0.1,1,ALLERGENE,2023-02-20 08:17:51.037000,m.cannarozzo,,
1699,309,761.0,110.0,1,,2021-07-07 18:02:48.700000,m.cannarozzo,,
1700,309,518.0,30.0,1,,2021-07-07 18:03:03.600000,m.cannarozzo,,
1702,309,794.0,20.0,1,ALLERGENE,2023-02-20 09:09:29.863000,m.cannarozzo,,
1703,309,574.0,0.1,1,,2021-07-07 18:04:04.440000,m.cannarozzo,,
1704,309,626.0,0.1,1,,2021-07-07 18:04:13.520000,m.cannarozzo,,
1705,309,529.0,0.1,1,,2021-07-07 18:04:22.427000,m.cannarozzo,,
1706,309,355.0,0.1,1,ALLERGENE,2023-02-20 09:10:00.627000,m.cannarozzo,,
1707,309,255.0,0.1,1,ALLERGENE,2023-02-20 09:10:07.673000,m.cannarozzo,,
1708,309,757.0,0.1,1,ALLERGENE,2023-02-20 09:10:26.797000,m.cannarozzo,,
1710,35,531.0,20.0,1,,2021-07-21 13:46:38.183000,m.cannarozzo,2022-10-29 17:56:39.723000,m.cannarozzo
1711,300,532.0,20.0,1,,2021-07-21 13:47:54.907000,m.cannarozzo,2022-10-29 17:58:50.087000,m.cannarozzo
1712,313,511.0,80.0,1,,2024-04-29 15:39:29.897000,s.diberti,,
1713,313,733.0,20.0,1,,2024-04-29 15:39:25.277000,s.diberti,,
1714,313,322.0,10.0,1,,2024-04-29 15:39:17.407000,s.diberti,,
1715,313,576.0,20.0,1,,2024-01-29 10:43:01.160000,f.gallo,,
1716,313,545.0,20.0,1,,2024-01-29 10:40:33.017000,f.gallo,,
1717,313,57.0,2.0,1,,2024-04-29 15:38:29.537000,s.diberti,,
1718,313,235.0,10.0,1,,2024-04-29 15:39:20.927000,s.diberti,,
1719,313,462.0,10.0,1,,2021-07-28 14:16:07.913000,m.cannarozzo,,
1720,313,390.0,7.0,1,,2021-07-28 14:16:25.933000,m.cannarozzo,,
1721,313,451.0,6.0,1,,2021-07-28 14:16:51.923000,m.cannarozzo,,
1722,313,191.0,5.0,1,,2024-04-29 15:39:11.633000,s.diberti,,
1723,313,687.0,2.0,1,,2024-04-29 15:39:37.233000,s.diberti,,
1724,313,626.0,1.0,1,,2024-04-29 15:38:35.403000,s.diberti,,
1725,313,574.0,3.0,1,,2024-04-29 15:38:22.477000,s.diberti,,
1726,314,831.0,50.0,1,,2021-07-28 14:18:53.467000,m.cannarozzo,,
1727,314,733.0,30.0,1,,2021-07-28 14:19:14.090000,m.cannarozzo,,
1728,314,322.0,10.0,1,,2021-07-28 14:19:27.990000,m.cannarozzo,,
1729,314,576.0,10.0,1,,2021-07-28 14:19:41.483000,m.cannarozzo,,
1730,314,545.0,10.0,1,,2021-07-28 14:19:59.017000,m.cannarozzo,,
1731,314,774.0,10.0,1,,2021-07-28 14:20:26.087000,m.cannarozzo,2024-01-29 10:45:29.300000,f.gallo
1732,314,235.0,10.0,1,,2021-07-28 14:20:40.407000,m.cannarozzo,,
1733,314,462.0,10.0,1,,2021-07-28 14:20:55.040000,m.cannarozzo,,
1734,314,390.0,7.0,1,,2021-07-28 14:21:19.157000,m.cannarozzo,,
1735,314,451.0,6.0,1,,2021-07-28 14:21:48.283000,m.cannarozzo,,
1736,314,191.0,5.0,1,,2021-07-28 14:22:06.380000,m.cannarozzo,2024-01-29 10:45:54.447000,f.gallo
1737,314,687.0,4.0,1,,2021-07-28 14:22:28.360000,m.cannarozzo,,
1738,314,626.0,0.1,1,,2021-07-28 14:22:43.463000,m.cannarozzo,,
1739,314,574.0,0.1,1,,2021-07-28 14:23:00.373000,m.cannarozzo,,
1740,277,805.0,5.0,1,,2021-07-29 13:51:33.030000,m.cannarozzo,,
1741,277,561.0,150.0,1,,2021-07-29 13:51:56.947000,m.cannarozzo,,
1742,277,451.0,0.1,1,,2021-07-29 13:52:16.400000,m.cannarozzo,,
1743,277,626.0,0.1,1,,2021-07-29 13:52:26.680000,m.cannarozzo,,
1744,303,761.0,100.0,1,,2021-07-29 13:54:00.033000,m.cannarozzo,,
1746,136,8.0,0.1,1,,2021-08-09 08:29:13.207000,m.cannarozzo,,
1747,294,763.0,100.0,1,,2021-08-09 09:54:58.630000,m.cannarozzo,,
1749,294,518.0,30.0,1,,2021-08-09 09:55:40.563000,m.cannarozzo,,
1751,294,626.0,0.1,1,,2021-08-09 09:56:23.197000,m.cannarozzo,,
1752,294,529.0,0.1,1,,2021-08-09 09:56:29.547000,m.cannarozzo,,
1753,294,295.0,15.0,1,ALLERGENE,2023-02-20 08:41:21.610000,m.cannarozzo,,
1754,311,763.0,100.0,1,,2021-08-09 14:19:26.117000,m.cannarozzo,,
1755,311,518.0,30.0,1,,2021-08-09 14:19:40.423000,m.cannarozzo,,
1757,311,794.0,20.0,1,ALLERGENE,2023-02-20 09:11:35.807000,m.cannarozzo,,
1758,311,574.0,0.1,1,,2021-08-09 14:20:18.863000,m.cannarozzo,,
1759,311,626.0,0.1,1,,2021-08-09 14:20:25.227000,m.cannarozzo,,
1760,311,529.0,0.1,1,,2021-08-09 14:20:33.107000,m.cannarozzo,,
1762,307,763.0,100.0,1,,2021-08-09 14:22:18.810000,m.cannarozzo,,
1763,307,794.0,20.0,1,ALLERGENE,2023-02-20 09:15:57.267000,m.cannarozzo,,
1764,307,518.0,30.0,1,,2021-08-09 14:23:07.997000,m.cannarozzo,,
1766,307,574.0,0.1,1,,2021-08-09 14:23:51.793000,m.cannarozzo,,
1767,307,626.0,0.1,1,,2021-08-09 14:23:59.057000,m.cannarozzo,,
1768,307,529.0,0.1,1,,2021-08-09 14:24:05.680000,m.cannarozzo,,
1769,307,803.0,0.1,1,,2021-08-09 14:24:39.483000,m.cannarozzo,,
1770,306,763.0,100.0,1,,2021-08-09 14:27:30.683000,m.cannarozzo,,
1771,306,794.0,20.0,1,ALLERGENE,2023-02-20 09:17:20.217000,m.cannarozzo,,
1772,306,518.0,30.0,1,,2021-08-09 14:29:32.277000,m.cannarozzo,,
1774,306,574.0,0.1,1,,2021-08-09 14:29:57.430000,m.cannarozzo,,
1775,306,626.0,0.1,1,,2021-08-09 14:30:04.213000,m.cannarozzo,,
1776,306,529.0,0.1,1,,2021-08-09 14:30:12.747000,m.cannarozzo,,
1778,306,295.0,15.0,1,ALLERGENE,2023-02-20 09:17:33.647000,m.cannarozzo,,
1779,302,254.0,10.0,1,ALLERGENE,2023-03-27 11:02:32.360000,m.cannarozzo,,
1780,302,715.0,120.0,1,,2021-08-09 14:38:57.960000,m.cannarozzo,,
1781,302,451.0,10.0,1,,2021-08-09 14:36:56.563000,m.cannarozzo,,
1782,302,95.0,10.0,1,ALLERGENE,2023-03-27 11:02:22.927000,m.cannarozzo,,
1783,302,757.0,5.0,1,ALLERGENE,2023-03-27 11:02:40.360000,m.cannarozzo,,
1784,302,574.0,0.1,1,,2021-08-09 14:39:08.397000,m.cannarozzo,,
1785,291,715.0,110.0,1,,2021-08-10 12:13:19.233000,m.cannarozzo,,
1786,291,794.0,15.0,1,Allergene,2023-04-06 07:38:48.347000,f.gallo,,
1787,291,545.0,5.0,1,,2021-08-10 12:13:52.540000,m.cannarozzo,,
1788,291,576.0,10.0,1,,2021-08-10 12:14:11.823000,m.cannarozzo,,
1789,291,146.0,5.0,1,,2021-08-10 12:14:35.630000,m.cannarozzo,,
1790,291,506.0,0.1,1,Allergene,2023-04-06 07:39:04.347000,f.gallo,,
1791,291,529.0,0.1,1,,2021-08-10 12:15:05.300000,m.cannarozzo,,
1792,291,626.0,0.1,1,,2021-08-10 12:15:13.867000,m.cannarozzo,,
1793,291,763.0,50.0,1,,2021-08-10 12:16:00.013000,m.cannarozzo,,
1794,283,763.0,120.0,1,,2021-08-10 12:35:14.567000,m.cannarozzo,2021-09-29 09:18:33.653000,m.cannarozzo
1795,283,451.0,0.1,1,,2021-08-10 12:35:28.403000,m.cannarozzo,,
1796,283,626.0,0.1,1,,2021-08-10 12:35:36.097000,m.cannarozzo,,
1797,283,529.0,0.1,1,,2021-08-10 12:35:42.710000,m.cannarozzo,,
1798,283,388.0,40.0,1,,2021-08-10 12:36:33.207000,m.cannarozzo,,
1799,283,322.0,30.0,1,,2021-08-10 12:37:04.580000,m.cannarozzo,,
1800,283,761.0,120.0,1,,2021-08-10 12:41:11.533000,,,
1801,315,810.0,150.0,1,ALLERGENE,2024-04-24 16:00:23.520000,s.diberti,,
1802,315,788.0,20.0,1,,2021-08-18 14:21:35.857000,m.cannarozzo,2023-03-22 09:58:56.383000,s.diberti
1803,315,561.0,10.0,1,,2021-08-18 14:22:01.863000,m.cannarozzo,2023-03-22 09:58:59.540000,s.diberti
1804,315,462.0,5.0,1,,2023-05-05 11:52:13.257000,f.gallo,,
1805,315,451.0,10.0,1,,2021-08-18 14:22:48.743000,m.cannarozzo,,
1806,315,836.0,0.1,1,,2021-08-18 14:23:10.973000,m.cannarozzo,2023-03-22 09:59:07.193000,s.diberti
1807,315,647.0,0.5,1,,2021-08-18 14:23:42.797000,m.cannarozzo,2023-03-22 09:59:03.380000,s.diberti
1808,315,377.0,5.0,1,,2023-05-05 11:52:06.290000,f.gallo,,
1809,316,810.0,110.0,1,,2021-08-18 14:26:05.823000,m.cannarozzo,,
1810,316,492.0,0.1,1,,2021-08-18 14:30:00.267000,m.cannarozzo,,
1811,316,8.0,0.1,1,,2021-08-18 14:30:11.717000,m.cannarozzo,,
1812,316,462.0,0.1,1,,2021-08-18 14:30:24.353000,m.cannarozzo,,
1813,316,757.0,0.1,1,,2021-08-18 14:30:35.460000,m.cannarozzo,,
1814,316,188.0,10.0,1,,2021-08-18 14:30:48.690000,m.cannarozzo,,
1815,317,760.0,110.0,1,,2021-08-18 14:40:48.540000,m.cannarozzo,,
1816,317,506.0,20.0,1,,2021-08-18 14:41:30.020000,m.cannarozzo,,
1817,317,561.0,10.0,1,,2021-08-18 14:41:51.113000,m.cannarozzo,,
1818,317,788.0,20.0,1,,2021-08-18 14:42:08.507000,m.cannarozzo,,
1819,317,4.0,0.1,1,,2021-08-18 14:42:49.507000,m.cannarozzo,,
1820,317,531.0,10.0,1,,2021-08-18 14:43:08.990000,m.cannarozzo,,
1821,317,191.0,10.0,1,,2021-08-18 14:43:25.447000,m.cannarozzo,,
1823,105,788.0,20.0,1,,2021-08-28 16:33:25.877000,m.cannarozzo,2023-02-20 10:33:02.080000,m.cannarozzo
1824,232,8.0,1.0,1,,2024-01-29 11:25:38.230000,f.gallo,,
1825,232,188.0,0.1,1,,2021-09-29 07:24:10.553000,m.cannarozzo,2024-01-29 11:25:23.840000,f.gallo
1826,297,8.0,0.1,1,,2021-09-29 07:24:40.553000,m.cannarozzo,,
1827,297,188.0,0.1,1,,2021-09-29 07:24:48.977000,m.cannarozzo,,
1828,281,8.0,0.1,1,,2021-09-29 07:25:33.547000,m.cannarozzo,,
1829,281,188.0,0.1,1,,2021-09-29 07:25:43.797000,m.cannarozzo,,
1830,266,188.0,0.1,1,,2021-09-29 07:26:27.337000,m.cannarozzo,,
1831,283,8.0,0.1,1,,2021-09-29 09:18:49.673000,m.cannarozzo,,
1832,283,612.0,0.1,1,,2021-09-29 09:19:01.657000,m.cannarozzo,,
1833,323,785.0,130.0,1,,2021-10-05 07:27:22.863000,m.cannarozzo,,
1834,323,518.0,90.0,1,,2021-10-05 07:27:36.763000,m.cannarozzo,,
1835,323,572.0,30.0,1,,2021-10-05 07:27:51.727000,m.cannarozzo,,
1836,323,188.0,0.1,1,,2021-10-05 07:28:08.603000,m.cannarozzo,,
1837,323,451.0,8.0,1,,2023-02-20 10:03:31.750000,m.cannarozzo,,
1838,323,565.0,1.0,1,,2021-10-05 07:28:46.653000,m.cannarozzo,,
1839,323,789.0,0.1,1,ALLERGENE,2023-02-09 12:36:27.930000,m.cannarozzo,,
1840,323,836.0,0.1,1,,2021-10-05 07:29:09.820000,m.cannarozzo,,
1841,323,626.0,0.1,1,,2021-10-05 07:29:21.303000,m.cannarozzo,,
1842,96,8.0,0.1,1,,2021-10-25 13:51:08.367000,g.diana,,
1843,226,451.0,8.0,1,,2021-10-28 07:41:50.057000,m.cannarozzo,,
1844,226,626.0,0.1,1,,2021-10-28 07:42:00.107000,m.cannarozzo,,
1845,327,834.0,120.0,1,ALLERGENE,2023-05-08 12:19:42.860000,m.cannarozzo,,
1846,327,626.0,0.1,1,,2021-11-03 09:31:55.437000,m.cannarozzo,2024-01-29 09:59:21.223000,f.gallo
1849,327,761.0,50.0,1,,2024-01-29 09:51:05.963000,f.gallo,2024-01-29 09:59:02.007000,f.gallo
1850,327,451.0,5.0,1,,2024-01-29 09:47:04.500000,f.gallo,2024-01-29 09:59:10.203000,f.gallo
1851,327,759.0,5.0,1,ALLERGENE,2023-05-08 12:20:08.577000,m.cannarozzo,2024-01-29 09:59:13.317000,f.gallo
1852,327,786.0,10.0,1,,2024-01-29 09:47:40.030000,f.gallo,2024-01-29 09:58:56.717000,f.gallo
1853,327,836.0,0.1,1,,2021-11-03 09:33:53.423000,m.cannarozzo,2024-01-29 09:59:17.107000,f.gallo
1854,341,511.0,100.0,1,,2021-11-03 09:40:03.870000,m.cannarozzo,,
1856,341,626.0,0.1,1,,2021-11-03 09:43:31.947000,m.cannarozzo,,
1857,318,511.0,100.0,1,,2021-11-03 09:49:27.510000,m.cannarozzo,,
1858,318,794.0,25.0,1,,2021-11-03 09:49:44.843000,m.cannarozzo,,
1859,318,479.0,20.0,1,,2021-11-03 09:50:08.103000,m.cannarozzo,,
1860,318,188.0,0.1,1,,2021-11-03 09:50:21.240000,m.cannarozzo,,
1861,318,506.0,10.0,1,,2021-11-03 09:50:55.187000,m.cannarozzo,,
1862,318,626.0,0.1,1,,2021-11-03 09:51:03.237000,m.cannarozzo,,
1863,318,529.0,0.1,1,,2021-11-03 09:51:10.397000,m.cannarozzo,,
1864,333,511.0,100.0,1,,2021-11-03 09:54:32.920000,m.cannarozzo,,
1865,333,576.0,20.0,1,,2021-11-03 09:54:49.083000,m.cannarozzo,,
